run_set,source_summary_csv,config_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,n_seeds,seeds,test_primary_mean,test_primary_std,test_accuracy_mean,test_accuracy_std,val_primary_mean,val_primary_std,val_accuracy_mean,val_accuracy_std,train_primary_mean,train_primary_std,train_accuracy_mean,train_accuracy_std,complete,missing_seeds,notes
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,6,6,3,"42,101,102",41.253792,0.926709,66.312774,0.145943,41.894169,0.717351,65.638692,0.077226,48.802698,0.519218,70.921866,0.145391,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,12,12,3,"42,101,102",65.655544,1.037735,80.552747,0.411756,68.250759,0.663037,81.934614,0.249387,93.816751,1.599566,96.897133,0.790424,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,18,18,3,"42,101,102",71.115605,1.136482,83.72093,0.513088,71.958207,0.574948,84.46242,0.365732,94.693648,0.56065,97.313097,0.290781,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,24,24,3,"42,101,102",71.081901,0.202225,83.602966,0.162515,73.272666,0.592464,84.698349,0.20432,97.380551,0.140416,98.690275,0.070208,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,6,6,3,"42,101,102",60.195484,0.609476,77.249747,0.353893,63.80182,0.707786,79.575329,0.267518,94.210231,0.257593,97.088252,0.135258,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__linear__layer_12,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,12,12,3,"42,101,102",43.579373,0.440738,67.003707,0.077226,43.478261,0.202225,67.10482,0.029189,54.019112,0.399536,73.479483,0.236288,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__linear__layer_18,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,18,18,3,"42,101,102",49.073138,0.210482,69.733738,0.058377,51.56724,0.463354,71.772835,0.308903,58.797077,0.816671,76.143901,0.495203,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__linear__layer_24,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,24,24,3,"42,101,102",53.151331,0.911881,72.632288,0.287474,54.971352,0.40864,73.407482,0,60.888139,0.791203,77.42552,0.1969,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__linear__layer_6,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,6,6,3,"42,101,102",33.771486,1.337589,61.9818,0.353893,36.164476,1.431134,63.363667,0.238919,42.046093,1.826964,67.644744,0.85661,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__mlp__layer_12,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,12,12,3,"42,101,102",66.666667,1.935271,81.260533,0.954337,69.66633,0.881476,83.164813,0.41382,99.561551,0.202361,99.780776,0.101181,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__mlp__layer_18,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,18,18,3,"42,101,102",84.192787,0.99755,91.3212,0.686398,84.395012,0.556883,91.675093,0.278441,99.707701,0.118445,99.85385,0.059222,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__mlp__layer_24,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,24,24,3,"42,101,102",86.788002,0.673238,92.601955,0.382804,88.84395,1.05241,93.899562,0.652024,99.887577,0.118445,99.943789,0.059222,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__mlp__layer_6,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,6,6,3,"42,101,102",55.712841,1.192096,74.502865,0.54058,58.139535,0.101112,75.918436,0.308903,94.884766,2.175401,97.436762,1.096122,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__linear__layer_12,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,12,12,3,"42,101,102",35.760027,0.731464,63.262555,0.458735,36.838558,0.906258,64.0546,0.267518,45.160202,0.96402,69.853851,0.386879,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__linear__layer_18,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,18,18,3,"42,101,102",39.265251,0.859949,64.914055,0.231677,39.265251,0.498775,65.267948,0.231677,49.005059,0.777913,71.658235,0.17552,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__linear__layer_24,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,24,24,3,"42,101,102",41.186384,0.308903,66.076845,0.050556,41.48972,0.154452,65.891473,0.058377,49.544688,0.321733,71.219786,0.270516,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__linear__layer_6,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,6,6,3,"42,101,102",31.648129,0.535036,61.004381,0.058378,35.085945,0.364566,63.313111,0.116754,39.775154,1.593867,66.852164,0.8724,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__mlp__layer_12,MVP,mvp,same_L,VideoMAE,ViT-L/16,MLP,mlp,12,12,3,"42,101,102",55.915066,1.055643,74.856758,0.53104,58.51028,0.717351,76.60937,0.20432,88.971332,0.704237,94.395728,0.327138,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__mlp__layer_18,MVP,mvp,same_L,VideoMAE,ViT-L/16,MLP,mlp,18,18,3,"42,101,102",63.228851,0.609476,79.609033,0.506403,66.026289,0.898705,81.530165,0.392692,92.175379,0.944351,96.053963,0.472175,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__mlp__layer_24,MVP,mvp,same_L,VideoMAE,ViT-L/16,MLP,mlp,24,24,3,"42,101,102",64.880351,1.521171,80.653859,0.99883,68.217054,0.81728,82.591844,0.485795,92.209106,0.267698,96.076447,0.121993,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__mlp__layer_6,MVP,mvp,same_L,VideoMAE,ViT-L/16,MLP,mlp,6,6,3,"42,101,102",51.129087,1.171914,72.615437,0.5989,51.90428,0.154452,73.30637,0.281485,82.147274,1.230143,90.978078,0.588047,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_12,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,12,12,3,"42,101,102",38.153017,1.08116,63.936636,0.328938,39.770812,0.308903,65.790361,0.077226,46.621697,1.287964,70.033727,0.413412,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_18,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,18,18,3,"42,101,102",40.040445,0.463354,65.082575,0.355095,43.71419,0.508921,68.09909,0.202224,51.43339,1.238284,72.709387,0.517114,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_24,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,24,24,3,"42,101,102",34.917425,0.688257,63.043478,0.788092,37.10819,0.364565,64.509605,0.267518,45.418774,2.065429,69.938167,0.869134,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_6,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,6,6,3,"42,101,102",32.72666,1.420378,62.335692,0.99584,32.659252,1.921133,62.049208,0.105241,35.514334,2.951241,64.749859,1.335975,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_12,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,12,12,3,"42,101,102",64.947759,0.25446,80.215706,0.238919,67.475565,0.817281,81.884058,0.304738,92.254075,1.00296,96.110174,0.50148,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_18,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,18,18,3,"42,101,102",68.18335,1.346477,82.119987,0.678909,73.340074,0.650061,84.984833,0.262697,99.302979,0.038945,99.65149,0.019472,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_24,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,24,24,3,"42,101,102",57.566565,0.556883,76.188069,0.41382,60.49882,1.480296,78.328278,1.003934,99.662732,0.383063,99.831366,0.191531,true,,
same_l_linear_mlp,results/seed_runs/layerwise_same_l_linear_mlp_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__mlp__layer_6,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,6,6,3,"42,101,102",48.870914,0.308903,71.536906,0.307521,50.185372,0.911881,72.834513,0.304738,71.163575,1.955283,85.255762,0.978417,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_12,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",22.222222,7.42341,50.490196,0,16.339869,6.30304,50.653595,0.56603,26.269316,0.764702,50.883002,1.011606,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_18,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",57.51634,4.081698,76.470588,2.246361,58.169934,1.132059,76.797385,1.233633,85.430463,14.61462,89.95585,7.524162,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",64.705882,5.187748,75.816994,2.995147,66.013072,4.934532,80.392157,2.981746,98.675497,1.752153,97.571744,3.2542,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_6,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",8.496732,4.934532,50.163399,0.283015,13.72549,7.843137,50.163399,0.283015,16.777042,4.046424,50.441501,0.505803,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2__vit_l_16__temporal_attn__layer_12,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",53.594771,6.30304,70.588235,1.470589,53.594771,4.934532,72.875817,2.210417,71.302428,12.30672,81.622517,5.641299,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2__vit_l_16__temporal_attn__layer_18,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",63.398693,6.30304,77.45098,5.117797,63.398693,4.528237,77.124183,3.336696,83.664459,14.285819,88.520971,9.514227,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2__vit_l_16__temporal_attn__layer_24,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",62.091503,2.995148,72.712418,1.721512,60.130719,9.266305,73.202614,1.855853,85.871965,3.647398,86.644592,3.632336,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa_2__vit_l_16__temporal_attn__layer_6,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",16.339869,4.081698,50.163399,2.699789,16.339869,2.995147,52.614379,1.13206,18.984547,0.382351,49.613687,0.849603,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa__vit_l_16__temporal_attn__layer_12,IntPhys2,intphys2,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",64.705882,1.960785,77.124183,0.56603,62.745098,1.960784,75.163399,0.56603,96.688742,1.752154,95.419426,1.162876,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa__vit_l_16__temporal_attn__layer_18,IntPhys2,intphys2,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",73.856209,4.934533,80.882353,2.729296,69.281046,8.163396,81.045752,2.995147,94.481236,5.632384,94.701987,3.307116,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa__vit_l_16__temporal_attn__layer_24,IntPhys2,intphys2,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",60.130719,4.934532,75,8.616861,64.705882,3.396178,76.143791,3.931768,97.130243,4.409489,96.467991,3.598217,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__v_jepa__vit_l_16__temporal_attn__layer_6,IntPhys2,intphys2,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",13.725491,3.396178,51.30719,2.872287,22.222222,2.995148,55.228758,0.748787,13.024282,2.128841,49.77925,0.97011,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",9.803921,8.985443,47.712418,3.711705,20.915033,7.924416,54.575164,0.56603,9.050772,1.66663,50.496689,2.58087,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",62.091503,2.995148,75.326797,2.264118,60.784314,7.069709,77.287582,3.931768,95.584989,2.325752,95.364238,2.40494,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",58.169935,11.98059,67.647059,14.957006,47.058824,26.379655,69.444444,15.159137,77.262693,31.415681,80.794702,26.307837,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",18.300654,2.995147,51.470588,1.296937,16.993464,2.995148,54.084968,0.748787,14.128035,0.764702,48.730684,1.483921,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",34.640523,24.982372,61.601307,10.050016,37.254902,23.85397,63.72549,10.615886,57.836645,41.707836,73.896247,20.734621,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",56.862745,3.396178,71.24183,2.316576,57.51634,1.132059,74.346405,2.040849,90.728477,1.752153,91.666667,2.691777,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",25.490196,5.882353,54.575163,6.582757,28.104575,7.42341,58.986928,1.020425,98.675497,0.662252,96.743929,1.011606,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",4.575163,2.995147,49.019608,1.470588,11.764706,8.985442,54.248366,1.13206,7.284768,5.420764,49.613687,1.126963,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12,MVP,mvp,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",91.439164,0.939492,95.382541,0.644136,91.708797,0.789712,95.433098,0.249387,96.211355,0.393801,98.088814,0.21353,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18,MVP,mvp,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",93.832154,0.303337,96.579036,0.20432,93.495113,0.911881,96.393664,0.429975,98.06633,1.062439,99.027543,0.531219,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24,MVP,mvp,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",90.66397,3.133392,95.011796,1.776192,91.371756,2.048199,95.399393,0.875657,97.594154,0.239278,98.785835,0.127316,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6,MVP,mvp,same_L,V-JEPA,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",75.463431,1.43826,86.012808,0.847978,76.474553,0.772258,86.568925,0.556882,90.477797,3.171815,94.985947,1.711975,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",81.429053,4.966179,89.703404,3.25384,83.653522,4.706157,91.085271,2.928911,89.623384,4.349887,94.564362,2.408596,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",74.081564,18.952094,86.720593,9.576927,75.328615,19.380607,87.27671,9.760648,78.830804,20.439515,89.291737,10.271559,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",89.922481,4.853738,94.371419,2.499505,90.66397,3.172304,94.809572,1.600589,95.761664,2.160185,97.790894,1.085563,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",23.525447,30.217901,59.25177,12.873756,24.334344,31.309111,60.431412,14.036616,30.477797,41.46207,64.103429,20.349641,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",82.271655,5.739697,90.006741,3.128902,83.990563,6.711852,90.899899,3.934617,94.333895,3.422731,97.110737,1.752848,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",93.360297,0.758903,96.292551,0.379452,93.528817,0.267518,96.427368,0.191402,98.111299,1.118083,99.055649,0.559042,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",93.461409,0.574949,96.461072,0.315723,94.405123,0.609476,96.949781,0.392692,98.055087,0.459147,99.005059,0.267698,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",49.646107,4.997645,70.795416,1.695201,50.252781,6.233797,70.947085,2.096911,67.105115,7.535987,82.124789,3.242688,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",74.856758,2.934578,85.45669,1.606964,75.834176,2.883029,86.299292,1.605903,89.690838,3.522044,94.541878,1.827976,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",85.743175,1.415571,92.096394,0.917469,87.293562,2.145709,93.073812,1.24557,93.524452,0.585139,96.638561,0.274689,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",89.787664,0.463354,94.590496,0.175132,91.607685,0.267518,95.584766,0.20432,97.03204,0.421248,98.51602,0.210624,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",67.138524,1.872624,80.771823,1.550296,67.340748,2.692321,80.788676,1.872625,88.746487,4.206307,94.075323,2.356436,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,3,"42,101,102",63.768116,11.131687,78.008089,7.322613,64.846646,11.569438,79.238288,7.510661,85.879708,18.362022,92.07982,10.626413,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,3,"42,101,102",87.125042,0.40864,92.821032,0.307521,88.776542,0.101112,93.781597,0.267518,95.030917,1.578449,97.27937,1.096813,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,3,"42,101,102",79.609033,3.573904,88.692282,2.186419,80.047186,3.855988,88.894506,2.398265,96.987071,1.383348,98.493536,0.691674,true,,
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_summary.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,3,"42,101,102",59.319178,3.236118,75.362319,1.961508,60.397708,4.790131,76.306033,2.857353,82.338392,3.945364,90.44407,2.24165,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,12,12,3,"42,101,102",38.562091,1.132059,55.228758,1.415074,40.522876,1.13206,61.928105,0.748787,48.565122,2.023212,64.403973,0.721672,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,3,3,3,"42,101,102",16.993464,5.990295,50.653595,1.020424,15.03268,7.42341,53.104575,0.748787,22.737307,4.970565,51.434878,0.095588,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,6,6,3,"42,101,102",29.411765,0,53.104575,3.15152,24.836601,2.995148,55.392157,0.980392,47.461369,1.66663,57.229581,0.849603,true,,
