dataset,experiment,model,backbone,probe,probe_layer,excel_layer,selected_slot,layer_label,config_status,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,feature_view,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,best_trial,n_trials,config_id,config_source,evidence_path,notes,has_lr,has_optuna_winner,has_config_json,config_availability
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,18,18,18,noise_0.6_block_14,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,2.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.6_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,19,19,19,noise_0.6_block_21,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_19,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.6_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,20,20,20,noise_0.6_block_28,VERIFIED_FULL,0.0079856348972815,6.099825856592939e-06,128.0,1024.0,20.0,False,5.0,pooled,,,,,,,17.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_20,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.6_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,21,21,21,noise_0.5_block_7,VERIFIED_FULL,0.0004366473592979,1.2856617791467908e-07,32.0,1024.0,50.0,False,5.0,pooled,,,,,,,4.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_21,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,22,22,22,noise_0.5_block_14,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,2.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,23,23,23,noise_0.5_block_21,VERIFIED_FULL,3.289343140185841e-05,0.003370476159478,32.0,1024.0,50.0,False,5.0,pooled,,,,,,,13.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_23,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,24,24,24,noise_0.5_block_28,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,2.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_24,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.5_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,25,25,25,noise_0.4_block_7,VERIFIED_FULL,8.569331925053983e-05,8.93511059033186e-07,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,7.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_25,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.4_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,26,26,26,noise_0.4_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,,,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_26,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.4_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,27,27,27,noise_0.4_block_21,VERIFIED_FULL,0.0021464035477145,4.294315419725004e-05,64.0,1024.0,50.0,False,5.0,pooled,,,,,,,10.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_27,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.4_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,28,28,28,noise_0.4_block_28,VERIFIED_FULL,8.569331925053983e-05,8.93511059033186e-07,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,7.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_28,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.4_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,29,29,29,noise_0.3_block_7,VERIFIED_FULL,5.420818643180641e-05,2.1525409933729087e-05,32.0,1024.0,1000.0,False,5.0,pooled,,,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_29,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.3_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,30,30,30,noise_0.3_block_14,VERIFIED_FULL,0.0040127122414323,3.1849170502899925e-05,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,12.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_30,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.3_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,31,31,31,noise_0.3_block_21,VERIFIED_FULL,1.0388823104027935e-05,0.0007812113973534,128.0,1024.0,100.0,False,5.0,pooled,,,,,,,6.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_31,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.3_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,32,32,32,noise_0.3_block_28,VERIFIED_FULL,1.0388823104027935e-05,0.0007812113973534,128.0,1024.0,100.0,False,5.0,pooled,,,,,,,6.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_32,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.3_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,33,33,33,noise_0.2_block_7,VERIFIED_FULL,0.0008713797512294,5.651113946974228e-06,32.0,1024.0,20.0,False,5.0,pooled,,,,,,,14.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_33,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.2_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,34,34,34,noise_0.2_block_14,VERIFIED_FULL,0.0021464035477145,0.0039552323360892,64.0,1024.0,2000.0,False,5.0,pooled,,,,,,,10.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_34,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.2_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,35,35,35,noise_0.2_block_21,VERIFIED_FULL,0.0020762830177901,1.5140768113540122e-07,64.0,1024.0,50.0,False,5.0,pooled,,,,,,,11.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_35,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.2_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,36,36,36,noise_0.2_block_28,VERIFIED_FULL,4.857295179217165e-05,2.8965395242758635e-08,128.0,1024.0,1000.0,False,5.0,pooled,,,,,,,9.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_36,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.2_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,37,37,37,noise_0.1_block_7,VERIFIED_FULL,8.200518402245827e-05,3.855073690026178e-08,32.0,1024.0,50.0,False,5.0,pooled,,,,,,,3.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_37,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.1_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,38,38,38,noise_0.1_block_14,VERIFIED_FULL,1.0388823104027935e-05,0.0007812113973534,128.0,1024.0,100.0,False,5.0,pooled,,,,,,,6.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_38,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.1_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,39,39,39,noise_0.1_block_21,VERIFIED_FULL,0.0031428808908401,1.879466824163843e-07,256.0,1024.0,100.0,False,5.0,pooled,,,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_39,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.1_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,Linear,40,40,40,noise_0.1_block_28,VERIFIED_FULL,0.0031428808908401,1.879466824163843e-07,256.0,1024.0,100.0,False,5.0,pooled,,,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__linear__slot_40,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/linear/intphys2_probe_linear_ltx_video_ltxv_2b_0_9_8_distilled_20260602T175813Z/layer_noise_0.1_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,1,1,1,noise_1.0_block_7,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_1,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T162801Z/layer_noise_1.0_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,2,2,2,noise_1.0_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_2,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T162801Z/layer_noise_1.0_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,3,3,3,noise_1.0_block_21,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_3,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T162801Z/layer_noise_1.0_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,4,4,4,noise_1.0_block_28,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_4,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T162801Z/layer_noise_1.0_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,5,5,5,noise_0.9_block_7,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_5,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T162801Z/layer_noise_0.9_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,6,6,6,noise_0.9_block_14,VERIFIED_FULL,0.0085730058493664,8.7853599666885e-05,64.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.2199746022641412,,,,,11.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_6,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171549Z/layer_noise_0.9_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,7,7,7,noise_0.9_block_21,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_7,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171549Z/layer_noise_0.9_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,8,8,8,noise_0.9_block_28,VERIFIED_FULL,0.0003537955057145,2.1024850103894267e-07,32.0,1024.0,2000.0,False,5.0,pooled,"[1024,512,256]",0.4501945220447684,,,,,16.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_8,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171549Z/layer_noise_0.9_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,9,9,9,noise_0.8_block_7,VERIFIED_FULL,1.0788661515919544e-05,2.7514065250989604e-07,64.0,1024.0,50.0,False,5.0,pooled,"[512,256]",0.2912554411220166,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_9,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171549Z/layer_noise_0.8_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,10,10,10,noise_0.8_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_10,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171549Z/layer_noise_0.8_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,11,11,11,noise_0.8_block_21,VERIFIED_FULL,0.0026909051080242,4.785704198453071e-07,64.0,1024.0,100.0,False,5.0,pooled,[1024],0.4990128545456467,,,,,15.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_11,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.8_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,12,12,12,noise_0.8_block_28,VERIFIED_FULL,0.0026598032438685,8.803810947733266e-05,64.0,1024.0,500.0,False,5.0,pooled,[512],0.2912554411220166,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_12,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.8_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,13,13,13,noise_0.7_block_7,VERIFIED_FULL,3.80057103470028e-05,0.0007718639756887,64.0,1024.0,50.0,False,5.0,pooled,"[512,256]",0.2912554411220166,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_13,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.7_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,14,14,14,noise_0.7_block_14,VERIFIED_FULL,0.0003961817591154,0.0001412846201041,256.0,1024.0,100.0,False,5.0,pooled,[1024],0.160152592540142,,,,,13.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_14,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.7_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,15,15,15,noise_0.7_block_21,VERIFIED_FULL,0.0011290133559092,4.3743644399390684e-06,256.0,1024.0,50.0,False,5.0,pooled,[256],0.0442462510259597,,,,,2.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_15,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.7_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,16,16,16,noise_0.7_block_28,VERIFIED_FULL,0.0003029610442821,1.3689795993592184e-05,32.0,1024.0,500.0,False,5.0,pooled,"[1024,512,1024]",0.4040601897822084,,,,,5.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_16,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.7_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,17,17,17,noise_0.6_block_7,VERIFIED_FULL,0.0068455702672729,0.0002136387597848,64.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.228390298477393,,,,,10.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_17,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.6_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,18,18,18,noise_0.6_block_14,VERIFIED_FULL,0.0002092430331581,0.0074583969888723,32.0,1024.0,2000.0,False,5.0,pooled,"[512,256]",0.0040256369180161,,,,,14.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_18,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.6_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,19,19,19,noise_0.6_block_21,VERIFIED_FULL,1.1524054506099163e-05,0.0001758820685657,64.0,1024.0,100.0,False,5.0,pooled,"[1024,512,256]",0.1901464801259052,,,,,10.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_19,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.6_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
